claim_id,document_id,document_name,document_path,page_number,claim_text,claim_type,is_verifiable,claim_quality_score,is_reporting_claim,topic,is_future,source_excerpt
claim_12,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,4,"Microsoft's Scope 2 emissions for FY24 are projected to be 9,904,643 metric tons of carbon dioxide equivalent.",statement,True,3,False,environment,True,"Scope 2 (location-based) (mtCO e) 9,904,643"
claim_13,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,4,"Microsoft's Scope 1 emissions for FY24 are projected to be 82,872 metric tons of carbon dioxide equivalent.",statement,True,3,False,environment,True,"Scope 1 (mtCO e) 82,872"
claim_14,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,4,"Microsoft's Scope 2 emissions for FY24 are projected to be 259,090 metric tons of carbon dioxide equivalent.",statement,True,3,False,environment,True,"Scope 2 (market-based) (mtCO e) 259,090"
claim_15,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,5,Microsoft defines carbon neutrality as matching the emissions within the carbon neutrality boundary with an equivalent amount of carbon credits.,statement,True,4,False,environment,False,Microsoft defines carbon neutrality as matching the emissions within the carbon neutrality boundary with an equivalent amount of carbon credits as shown in this table.
claim_16,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,5,Microsoft’s target to be carbon neutral every year since FY13.,statement,True,4,False,environment,False,This data supports Microsoft’s target to be carbon neutral every year since FY13.
claim_18,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,6,"Microsoft's total energy consumption increased from 11,283,502 MWh in FY20 to 30,207,220 MWh in FY24.",statement,True,4,False,energy,False,"Total energy consumption1               11,283,502    14,133,987   18,644,872   24,007,868   30,207,220"
claim_19,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,6,Microsoft's percentage of renewable electricity consumption remained at 100% from FY20 to FY24.,statement,True,4,False,energy,False,Percentage of renewable electricity 100          100          100          100         100
claim_20,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,6,"In FY24, Microsoft's total water withdrawals were 10,377 ML and the majority (46%) came from areas with water stress.",statement,True,3,False,water,False,"Total water withdrawals 7,936       8,068       10,706        12,951       10,377"
claim_21,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,6,"In FY24, Microsoft's total water discharges to areas with water stress were 2,323 ML (51% of total water discharges).",statement,True,3,False,water,False,"Total water discharges3,4                      3,740        3,295        4,307         5,107        4,570"
claim_22,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,6,"Microsoft's total water consumption from areas with water stress was 2,423 ML (42% of total water consumption) in FY24.",statement,True,3,False,water,False,"Total water discharges to areas with water stress were 2,323 ML (51% of total water discharges); and total water consumption from areas with water stress was 2,423 ML (42% of total water consumption)."
claim_23,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,7,Percentage of product packaging recyclability is 94.8% in FY24.,commitment,True,3,False,waste,False,Percentage of product packaging recyclability                             94.4         93.9        94.8
claim_24,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,7,"Microsoft diverted a total of 28,285 metric tons of waste in FY24.",result,True,3,False,waste,False,"Diverted subtotal                               29,153      15,278       17,149     24,663      28,285"
claim_25,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,7,Microsoft has identified partnerships with the National Fish and Wildlife Foundation (NFWF) in the United States and The Nature Conservancy (TNC) globally to protect habitat areas.,commitment,True,3,False,environment,False,"Since announcing this commitment in April 2020, Microsoft has identified partnerships through two leading land protection organizations, the National Fish and Wildlife Foundation (NFWF) within the United States and The Nature Conservancy (TNC) globally, to partner with on our land protection journey."
claim_26,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,7,Microsoft uses a data-informed approach to identify ecosystems most at risk using TNC’s Last Chance Ecosystem Framework and NFWF’s National Landscape Conservation Framework.,commitment,True,3,False,environment,False,"A data-informed approach to identify ecosystems most at risk was used, using TNC’s Last Chance Ecosystem Framework and NFWF’s National Landscape Conservation Framework."
claim_27,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,8,Microsoft aims to be carbon negative by 2030 and remove from the atmosphere an equivalent amount of all the carbon dioxide our company has emitted either directly or by our electricity consumption since we were founded in 1975.,statement,True,4,False,climate,True,Microsoft announced in January 2020 that we aim to be carbon negative by 2030 and that by 2050 we aim to remove from the atmosphere an equivalent amount of all the carbon dioxide our company has emitted either directly or by our electricity consumption since we were founded in 1975.
claim_28,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,8,"Microsoft plans to reduce its Scope 1 and 2 (market-based) emissions to near zero by increasing energy efficiency, decarbonizing operations, and reaching 100% direct renewable electricity by 2025.",statement,True,4,False,climate,True,"We plan to achieve this commitment by reducing our Scope 1 and 2 (market-based) emissions to near zero by increasing energy efficiency, decarbonizing operations, and reaching 100% direct renewable electricity by 2025"
claim_29,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,8,Microsoft aims to reduce its Scope 3 emissions (market-based and management’s criteria) by more than half by 2030.,statement,True,4,False,climate,True,and reducing Scope 3 emissions (market-based and management’s criteria) by more than half by 2030.
claim_30,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,Microsoft has published the criteria it uses for high-quality carbon dioxide removal: Microsoft Criteria for High-Quality Carbon Dioxide Removal.,statement,True,4,False,environment,False,"For carbon removal, we have published the criteria we use to help ensure that the carbon removal credits that we contract are high quality: Microsoft Criteria for High-Quality Carbon Dioxide Removal."
claim_31,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,"Microsoft purchases both third-party certified and uncertified tons of carbon removal credits in an effort to develop the market, but only applies certified tons within its carbon neutrality boundary (Scope 1, Scope 2 market-based, and Scope 3 business air travel).",statement,True,4,False,environment,False,"We purchase both third-party certified and uncertified tons in an effort to help develop the market, but we only apply the certified tons to the emissions within our carbon neutrality boundary (Scope 1, Scope 2 market-based, and Scope 3 business air travel)."
claim_32,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,Microsoft's land protection commitment was established in FY20.,statement,True,4,False,environment,False,Microsoft’s land protection commitment was established in FY20.
claim_33,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,"Microsoft procures renewable energy from on-site generation, unbundled EACs, PPAs, and green power products to match 100% of its global electricity consumption.",statement,True,4,False,environment,False,"Microsoft procures renewable energy from on-site generation, unbundled EACs, PPAs, and green power products. Purchased EACs include renewable energy certificates (RECs) (Green-e certified), guarantees of origin (GOs), renewable energy GOs (REGOs), International RECs (I-RECs), Tradable Instruments for Global Renewables (TIGRs), New Zealand Energy Certificate System (NZECS) certificates, J-Credits, Non-Fossil Fuel Certificates (NFCs), large-scale generation certificates (LGC), Green Electricity Certificates (GECs), Taiwan Renewable Energy Certificates (T-RECs), and PowerPlus."
claim_34,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,Microsoft aims to have 100% direct renewable electricity by 2025.,commitment,True,4,False,environment,True,"Microsoft captures the impact from on-site generation, PPAs, and green power products to support our progress against our target to have 100% direct renewable electricity by 2025."
claim_35,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,"Microsoft’s water inventory includes withdrawal, consumption, and discharge volumes associated with assets under its operational control.",statement,True,4,False,environment,False,"Microsoft’s water inventory includes withdrawal, consumption, and discharge volumes associated with assets under our operational control."
claim_36,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,9,Microsoft aims to make fully recyclable product packaging by 2030 and eliminate single-use plastics in product packaging by the end of 2025.,commitment,True,4,False,environment,True,"Similarly, these metrics support our product packaging targets: to make fully recyclable product packaging by 2030 and to eliminate single-use plastics in product packaging by the end of 2025."
claim_37,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,Microsoft calculates and reports Scope 3 emissions for all relevant categories.,statement,True,4,False,environment,False,Microsoft calculates and reports Scope 3 emissions for all relevant categories.
claim_38,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,"We use primary data to calculate emissions for both Scope 1 and Scope 2 emissions. Where primary data is not available, we use estimates.",statement,True,4,False,environment,False,"We use primary data to calculate emissions for both Scope 1 and Scope 2 emissions. Where primary data is not available, we use estimates."
claim_39,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,Microsoft uses the 100-year Intergovernmental Panel on Climate Change (IPCC) Fourth Assessment Report for global warming potential values.,statement,True,4,False,environment,False,Microsoft uses the 100-year Intergovernmental Panel on Climate Change (IPCC) Fourth Assessment Report for global warming potential values.
claim_40,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,"In FY23, Microsoft started using LCAs to calculate the emissions associated with the manufacture of devices that we sold during the reporting year.",statement,True,4,False,environment,False,"In FY23, Microsoft started using LCAs to calculate the emissions associated with the manufacture of devices that we sold during the reporting year"
claim_41,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,"Microsoft used Makersite, a cloud-based tool with AI and third-party datasets, and other internal software engineering systems to automate and scale the modeling of complex electronic products.",statement,True,4,False,environment,False,"Microsoft used Makersite, a cloud-based tool with AI and third-party datasets, and other internal software engineering systems to automate and scale the modeling of complex electronic products."
claim_42,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,"Global warming potentials (GWPs) are from the Intergovernmental Panel on Climate Change (IPCC) Fourth Assessment Report (AR4), 100-year average.",statement,True,4,False,environment,False,"Global warming potentials (GWPs) are from the Intergovernmental Panel on Climate Change (IPCC) Fourth Assessment Report (AR4), 100-year average."
claim_43,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,Microsoft estimates emissions for suppliers who submitted data by multiplying their response-derived factor by the annual spend with the supplier.,statement,True,4,False,environment,False,Microsoft estimates emissions for suppliers who submitted data by multiplying their response-derived factor by the annual spend with the supplier.
claim_44,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,C:\Users\teore\Documents\csr-system\data\raw\microsoft\2025-Microsoft-Environmental-Data-Fact-Sheet-PDF.pdf,10,Corporate-wide expense data for all company divisions is obtained from the finance department.,statement,True,4,False,environment,False,Corporate-wide expense data for all company divisions is obtained from the finance department.
claim_45,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,3,"Today’s global challenges require international cooperation and are beyond the scope of what any single country, government, or company can solve by themselves.",statement,True,3,False,human_rights,False,"Today’s global challenges require international cooperation and are beyond the scope of what any single country, government, or company can solve by themselves."
claim_46,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,3,We remain committed to upholding our obligation to human rights in everything we do.,commitment,True,4,False,human_rights,False,We remain committed to upholding our obligation to human rights in everything we do.
claim_47,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,3,"At Microsoft, we are inspired by the vision and values of the Declaration. We remain committed to helping solve societal problems by expanding opportunity, earning trust, advancing sustainability, and protecting fundamental rights.",commitment,True,4,False,human_rights,False,"At Microsoft, we are inspired by the vision and values of the Declaration. We remain committed to helping solve societal problems by expanding opportunity, earning trust, advancing sustainability, and protecting fundamental rights."
claim_48,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,4,Respect for human rights is embedded in Microsoft’s mission to empower every person and every organization on the planet to achieve more.,commitment,True,4,False,human_rights,False,Respect for human rights is embedded in Microsoft’s mission to empower every person and every organization on the planet to achieve more.
claim_49,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,4,"Microsoft looks to the UN Guiding Principles on Business and Human Rights (UNGPs) and international human rights laws, principles, and norms to guide our human rights due diligence.",policy,True,4,False,human_rights,False,"Microsoft looks to the UN Guiding Principles on Business and Human Rights (UNGPs) and international human rights laws, principles, and norms to guide our human rights due diligence."
claim_50,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,4,"The Environmental, Social, and Public Policy Committee of Microsoft’s Board of Directors oversees Microsoft’s key non-financial regulatory risks (including human rights concerns) that may have a material impact on the company and its ability to sustain trust with customers, employees, and the public.",policy,True,4,False,governance,False,"The Environmental, Social, and Public Policy Committee of Microsoft’s Board of Directors oversees Microsoft’s key non-financial regulatory risks (including human rights concerns) that may have a material impact on the company and its ability to sustain trust with customers, employees, and the public."
claim_51,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,5,"Microsoft created a dedicated human rights team to guide the company’s human rights due diligence and foster engagement with a broad range of stakeholders, including the international human rights community, academics, and civil society organizations.",statement,True,4,False,human_rights,False,"Microsoft created a dedicated human rights team to guide the company’s human rights due diligence and foster engagement with a broad range of stakeholders, including the international human rights community, academics, and civil society organizations."
claim_52,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,5,The Microsoft Global Human Rights Statement outlines our commitment to respecting and advancing human rights.,statement,True,3,False,human_rights,False,Microsoft’s Global Human Rights Statement outlines our commitment to respecting and advancing human rights
claim_53,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,5,"Our Supply Chain Human Rights Policy Statement sets forth how Microsoft applies risk management measures to operationalize our commitments to human rights and the environment in our corporate, business, and subsidiary supply chains.",statement,True,3,False,supply_chain,False,"Our Supply Chain Human Rights Policy Statement sets forth how Microsoft applies risk management measures to operationalize our commitments to human rights and the environment in our corporate, business, and subsidiary supply chains."
claim_54,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,6,Microsoft’s Office of Responsible AI (ORA) was established in 2019.,policy,True,4,False,human_rights,False,Microsoft’s Office of Responsible AI (ORA) was established in 2019.
claim_55,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,6,"ORA manages our sensitive use review program, which is a reporting, review, and guidance framework that is triggered when Microsoft personnel are involved in developing or deploying an AI system.",policy,True,4,False,human_rights,False,"ORA manages our sensitive use review program, which is a reporting, review, and guidance framework that is triggered when Microsoft personnel are involved in developing or deploying an AI system"
claim_56,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,6,Microsoft published an updated version of the Responsible AI Standard in 2022.,policy,True,4,False,human_rights,False,"After receiving feedback from diverse disciplines, we published an updated version of the Responsible AI Standard in 2022."
claim_57,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,6,"The Responsible AI Standard defines requirements for designing, building, and testing AI systems responsibly.",policy,True,4,False,human_rights,False,"The Standard details 17 concrete goals that outline key enablers of responsible AI development, such as impact assessments, data governance, and human oversight and accountability."
claim_58,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,6,"Microsoft published six Responsible AI principles in 2018: fairness, reliability and safety, privacy and security, inclusiveness, transparency, and accountability.",policy,True,4,False,human_rights,False,"Microsoft published six Responsible AI principles that continue to guide the development and use of AI at Microsoft today: fairness, reliability and safety, privacy and security, inclusiveness, transparency, and accountability."
claim_59,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,7,"Microsoft developed the Responsible AI Impact Assessment Template and a detailed guidance document to define how teams should assess the impact an AI system may have on people, organizations, and society.",statement,True,4,False,ethics,False,"Microsoft developed the Responsible AI Impact Assessment Template and a detailed guidance document to define how teams should assess the impact an AI system may have on people, organizations, and society."
claim_60,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,7,Microsoft has partnered with the Stimson Center to launch Global Perspectives: Responsible AI Fellowship.,statement,True,4,False,ethics,False,Microsoft has partnered with the Stimson Center to launch Global Perspectives: Responsible AI Fellowship.
claim_61,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,7,"Globally, only one ophthalmologist exists for every one million people, and hospitals in the Global South often lack specialized diagnostic equipment.",statement,True,3,False,social_impact,False,"Globally, only one ophthalmologist exists for every one million people, and hospitals in the Global South often lack specialized diagnostic equipment."
claim_62,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,C:\Users\teore\Documents\csr-system\data\raw\microsoft\Microsoft-Human-Rights-Report.pdf,7,Microsoft’s AI for Good Lab has partnered with ophthalmologists in Latin America to develop an AI model to detect RoP that runs on a smartphone app.,statement,True,4,False,social_impact,False,Microsoft’s AI for Good Lab has partnered with ophthalmologists in Latin America to develop an AI model to detect RoP that runs on a smartphone app.
