normalized_claim_id,document_id,document_name,claim_text,claim_type,topic,claim_family,original_claim_ids,page_numbers,source_locations,source_excerpts,group_size,evaluation_priority,main_analysis,exclusion_reason,analytical_value_score,analytical_value_reason
normalized_claim_16,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's Scope 1 + 2 GHG emissions decreased from 574,219 mtCO₂e in FY20 to 402,600 mtCO₂e in FY24.",statement,environment,environmental,claim_17,4,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p4,"Scope 1 + 2 574,219      553,109     427,442     538,094     402,600",1,MEDIUM,false,medium_priority_excluded_from_main_analysis,-27,specific_year; dense_internal_metric_table
normalized_claim_17,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's Scope 2 GHG emissions increased from 4,305,119 mtCO₂e in FY20 to 9,904,643 mtCO₂e in FY24.",statement,environment,environmental,claim_18,4,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p4,"Scope 2 (location-based) (mt)
Scope 2 – CO2                                4,305,119   4,984,442    6,349,431   8,034,943   9,904,643",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_18,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's Scope 1 GHG emissions in FY24 were 21,803 mtCO₂e for the Asia region.",statement,environment,environmental,claim_19; claim_21; claim_22,5,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p5,"Asia                                         8,650       9,664       13,532       18,529      21,803 || Latin America                                  3,871       4,403       4,522       4,604       3,988 || North America                             43,860      40,386       53,178       69,961      76,308",3,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_19,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's Scope 1 GHG emissions in FY24 were 41,411 mtCO₂e for the Europe, Middle East, Africa region.",statement,environment,environmental,claim_20,5,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p5,"Europe, Middle East, Africa                      61,719       69,251       68,181      51,866        41,411",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_20,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's total Scope 1 GHG emissions in FY24 were 143,510 mtCO₂e.",statement,environment,environmental,claim_23,5,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p5,"Subtotal                                      118,100     123,704      139,413     144,960      143,510",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_21,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft's Scope 2 (location-based) GHG emissions intensity in FY24 was 40.6 mtCO₂e per $M revenue.,statement,environment,environmental,claim_24; claim_25; claim_26; claim_27,5,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p5,Scope 2 (location-based)                       30.3         29.8         32.2          38.1         40.6 || Scope 2 (market-based)                           3.2          2.6            1.5            1.9              1.1 || Scope 3 (market-based) 82.5        80.8        80.3         77.4         61.8 || Scope 1 + 2 (location-based)                          31.1        30.5         32.9        38.8         41.2,4,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_22,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft's total Scope 1 + 2 + 3 (market-based) GHG emissions intensity in FY24 was 63.5 mtCO₂e per $M revenue.,statement,environment,environmental,claim_28,5,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p5,"Scope 2 (location-based)                       30.3         29.8         32.2          38.1         40.6
Scope 1 + 2 + 3 (market-based)1                 86.5          84.1         82.5        80.0         63.5",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_23,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's electricity consumption within the organization increased from 10,770,714 MWh in FY20 to 29,829,540 MWh in FY24.",statement,energy,environmental,claim_29,6,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p6,"Electricity consumed within the organization (MWh)
FY20        FY21       FY22       FY23       FY24
10,770,714     13,621,517    18,153,454   23,567,502  29,829,540",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_24,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's total energy consumption increased from 11,283,502 MWh in FY20 to 30,207,220 MWh in FY24.",statement,energy,environmental,claim_30,6,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p6,"Total energy consumption1
FY20        FY21       FY22       FY23        FY24
11,283,502    14,133,987   18,644,872   24,007,868   30,207,220",1,HIGH,true,,3,specific_year
normalized_claim_25,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft's non-renewable fuel consumption decreased from 449,304 in FY20 to 355,273 in FY24.",statement,energy,environmental,claim_31,6,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p6,"Non-renewable fuel consumed
FY20        FY21       FY22       FY23        FY24
449,304      446,417      473,137      413,955     355,273",1,HIGH,true,,3,specific_year
normalized_claim_26,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft's electricity consumption normalized by revenue increased from 75 MWh/$M in FY20 to 122 MWh/$M in FY24.,statement,energy,environmental,claim_32,6,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p6,"Electricity consumption normalized by revenue (MWh/$M)
FY20        FY21       FY22       FY23        FY24
75           81          92              111         122",1,HIGH,true,,3,specific_year
normalized_claim_27,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Percentage of product packaging recyclability: 94.4% in FY22, 93.9% in FY23, and 94.8% in FY24",commitment,waste,environmental,claim_33,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,Percentage of product packaging recyclability                             94.4         93.9        94.8,1,MEDIUM,false,medium_priority_excluded_from_main_analysis,-24,specific_year; specific_percentage; dense_internal_metric_table
normalized_claim_28,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Percentage of single-use plastics in product packaging: 3.3% in FY22, 2.7% in FY23, and 4.0% in FY24",result,waste,environmental,claim_34,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,Percentage of single-use plastics in product packaging                        3.3           2.7          4.0,1,MEDIUM,false,medium_priority_excluded_from_main_analysis,-24,specific_year; specific_percentage; dense_internal_metric_table
normalized_claim_29,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Total operational waste generated: 31,102 mt in FY22, 28,715 mt in FY23, and 41,205 mt in FY24",result,waste,environmental,claim_35,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,"Non-hazardous                                  31,102      20,768      28,715      36,197      41,205",1,MEDIUM,false,medium_priority_excluded_from_main_analysis,-27,specific_year; dense_internal_metric_table
normalized_claim_30,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Total operational waste diverted: 19,692 mt in FY22, 13,536 mt in FY23, and 28,240 mt in FY24",result,waste,environmental,claim_36,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,"Subtotal                19,692      13,536      16,270      24,470      28,240",1,MEDIUM,false,medium_priority_excluded_from_main_analysis,-27,specific_year; dense_internal_metric_table
normalized_claim_31,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Total operational waste directed to disposal: 10,848 mt in FY22, 12,204 mt in FY23, and 12,637 mt in FY24",result,waste,environmental,claim_37,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,"Landfilled               10,848       6,957      12,204        11,510       12,637",1,MEDIUM,false,medium_priority_excluded_from_main_analysis,-27,specific_year; dense_internal_metric_table
normalized_claim_32,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Total land protection funded in the US: 4,998 acres in FY21 and FY22, 5,169 acres in FY23",result,environment,environmental,claim_38,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,"Funded     US                4,998       4,998        5,169",1,HIGH,true,,3,specific_year
normalized_claim_33,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Total land protection funded in Belize: 12,270 acres in FY21 and FY22, 12,270 acres in FY23",result,environment,environmental,claim_39,7,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p7,"Belize             12,270       12,270       12,270",1,HIGH,true,,3,specific_year
normalized_claim_34,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"Microsoft’s GHG inventory includes five of the seven GHGs addressed by the Kyoto Protocol—carbon dioxide (CO2), methane (CH4), nitrous oxide (N O), hydrofluorocarbons (HFCs), and sulfur hexafluoride (SF6).",statement,environment,environmental,claim_41,8,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p8,"Microsoft’s GHG inventory includes five of the seven GHGs addressed by the Kyoto Protocol—carbon dioxide (CO2), methane (CH4), nitrous oxide (N O), hydrofluorocarbons (HFCs), and sulfur hexafluoride (SF6).",1,MEDIUM,false,hard_to_verify_internal_methodology_or_boundary_claim,-28,inventory_composition_statement
normalized_claim_35,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft does not currently use or emit perfluorocarbons (PFCs) and nitrogen trifluoride (NF3).,statement,environment,environmental,claim_42,8,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p8,Microsoft does not currently use or emit perfluorocarbons (PFCs) and nitrogen trifluoride (NF3).,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_36,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,This carbon inventory reflects what is in scope for our carbon negative commitment.,statement,environment,environmental,claim_43,8,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p8,This carbon inventory reflects what is in scope for our carbon negative commitment.,1,MEDIUM,false,hard_to_verify_internal_methodology_or_boundary_claim,0,carbon_negative; internal_scope_boundary_statement
normalized_claim_37,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,We have published the criteria we use to help ensure that the carbon removal credits that we contract are high quality: Microsoft Criteria for High-Quality Carbon Dioxide Removal.,policy,environment,environmental,claim_44,9,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p9,We have published the criteria we use to help ensure that the carbon removal credits that we contract are high quality: Microsoft Criteria for High-Quality Carbon Dioxide Removal.,1,HIGH,true,,70,carbon_removal; high_quality_carbon_dioxide_removal; publicly_checkable_criteria_publication
normalized_claim_38,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,"For product packaging, both recyclability and single-use plastics metrics cover all Microsoft hardware packaging (retail and commercial) and consumer software packaging of the products available to be sold during the reporting year.",result,environment,environmental,claim_45,9,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p9,"For product packaging, both recyclability and single-use plastics metrics cover all Microsoft hardware packaging (retail and commercial) and consumer software packaging of the products available to be sold during the reporting year.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_39,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft’s land protection commitment was based on the definition presented in the table in Section 1.10 for reporting criteria.,commitment,environment,environmental,claim_48,9,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p9,Microsoft’s land protection commitment was based on the definition presented in the table in Section 1.10 for reporting criteria.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_40,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft calculates and reports Scope 3 emissions for all relevant categories.,statement,environment,environmental,claim_49,10,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p10,Microsoft calculates and reports Scope 3 emissions for all relevant categories.,1,MEDIUM,false,hard_to_verify_internal_methodology_or_boundary_claim,-6,scope_3; generic_reporting_process_statement
normalized_claim_41,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,We use primary data to calculate emissions for both Scope 1 and Scope 2 emissions.,statement,environment,environmental,claim_50,10,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p10,We use primary data to calculate emissions for both Scope 1 and Scope 2 emissions.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_42,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf,2025 Microsoft Environmental Data Fact Sheet,Microsoft uses the 100-year Intergovernmental Panel on Climate Change emission factors.,statement,environment,environmental,claim_51,10,doc_1_2025-microsoft-environmental-data-fact-sheet-pdf:p10,Microsoft uses the 100-year Intergovernmental Panel on Climate Change,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_43,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"Today’s global challenges require international cooperation and are beyond the scope of what any single country, government, or company can solve by themselves.",statement,human_rights,governance_ai,claim_52,3,doc_2_microsoft-human-rights-report:p3,"Today’s global challenges require international cooperation and are beyond the scope of what any single country, government, or company can solve by themselves.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_44,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,We remain committed to upholding our obligation to human rights in everything we do.,commitment,human_rights,governance_ai,claim_53,3,doc_2_microsoft-human-rights-report:p3,We remain committed to upholding our obligation to human rights in everything we do.,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_45,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"At Microsoft, we are inspired by the vision and values of the Declaration.",commitment,human_rights,governance_ai,claim_54,3,doc_2_microsoft-human-rights-report:p3,"At Microsoft, we are inspired by the vision and values of the Declaration.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_46,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,Respect for human rights is embedded in Microsoft’s mission to empower every person and every organization on the planet to achieve more.,commitment,human_rights,governance_ai,claim_55,4,doc_2_microsoft-human-rights-report:p4,Respect for human rights is embedded in Microsoft’s mission to empower every person and every organization on the planet to achieve more.,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_47,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"Microsoft looks to the UN Guiding Principles on Business and Human Rights (UNGPs) and international human rights laws, principles, and norms to guide our human rights due diligence.",policy,human_rights,governance_ai,claim_56,4,doc_2_microsoft-human-rights-report:p4,"Microsoft looks to the UN Guiding Principles on Business and Human Rights (UNGPs) and international human rights laws, principles, and norms to guide our human rights due diligence.",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_48,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"The Environmental, Social, and Public Policy Committee of Microsoft’s Board of Directors oversees Microsoft’s key non-financial regulatory risks (including human rights concerns) that may have a material impact on the company and its ability to sustain trust with customers, employees, and the public.",policy,governance,governance_ai,claim_57,4,doc_2_microsoft-human-rights-report:p4,"The Environmental, Social, and Public Policy Committee of Microsoft’s Board of Directors oversees Microsoft’s key non-financial regulatory risks (including human rights concerns) that may have a material impact on the company and its ability to sustain trust with customers, employees, and the public.",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_49,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,Microsoft created a dedicated human rights team to guide the company’s human rights due diligence and foster engagement with a broad range of stakeholders.,policy,human_rights,governance_ai,claim_58,5,doc_2_microsoft-human-rights-report:p5,"Microsoft created a dedicated human rights team to guide the company’s human rights due diligence and foster engagement with a broad range of stakeholders, including the international human rights community, academics, and civil society organizations, to learn their perspectives and find new solutions for a digital society that respects and advances human rights.",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_50,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,Microsoft’s Global Human Rights Statement outlines our commitment to respecting and advancing human rights.,commitment,human_rights,governance_ai,claim_59,5,doc_2_microsoft-human-rights-report:p5,Microsoft’s Global Human Rights Statement outlines our commitment to respecting and advancing human rights;,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_51,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,Our Responsible AI Principles guide the development and use of AI at Microsoft.,policy,ethics,governance_ai,claim_60,5,doc_2_microsoft-human-rights-report:p5,Our Responsible AI Principles guide the development and use of AI at Microsoft;,1,HIGH,false,below_main_analysis_priority_cap,32,responsible_ai
normalized_claim_52,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"Microsoft’s Supply Chain Human Rights Policy Statement sets forth how Microsoft applies risk management measures to operationalize our commitments to human rights and the environment in our corporate, business, and subsidiary supply chains.",policy,supply_chain,environmental,claim_61,5,doc_2_microsoft-human-rights-report:p5,"Microsoft’s Supply Chain Human Rights Policy Statement sets forth how Microsoft applies risk management measures to operationalize our commitments to human rights and the environment in our corporate, business, and subsidiary supply chains.",1,HIGH,false,below_main_analysis_priority_cap,52,supply_chain; human_rights
normalized_claim_53,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,Microsoft’s Office of Responsible AI (ORA) was established in 2019.,policy,human_rights,governance_ai,claim_62,6,doc_2_microsoft-human-rights-report:p6,Microsoft’s Office of Responsible AI (ORA) was established in 2019.,1,HIGH,false,below_main_analysis_priority_cap,35,responsible_ai; specific_year
normalized_claim_54,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"ORA manages our sensitive use review program, which is a reporting, review, and guidance framework that is triggered when Microsoft personnel are involved in developing or deploying an AI system, and the foreseeable use or misuse of that AI system could: Have a consequential impact on a user’s legal status or life opportunities; Present the risk of significant physical or psychological injury; or Restrict, infringe upon, or undermine the ability to realize an individual’s human rights.",practice,human_rights,governance_ai,claim_63,6,doc_2_microsoft-human-rights-report:p6,"ORA manages our sensitive use review program, which is a reporting, review, and guidance framework that is triggered when Microsoft personnel are involved in developing or deploying an AI system, and the foreseeable use or misuse of that AI system could: Have a consequential impact on a user’s legal status or life opportunities; Present the risk of significant physical or psychological injury; or Restrict, infringe upon, or undermine the ability to realize an individual’s human rights.",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_55,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,Microsoft has applied this approach in our development and deployment of AI technologies.,practice,human_rights,governance_ai,claim_64,6,doc_2_microsoft-human-rights-report:p6,Microsoft has applied this approach in our development and deployment of AI technologies.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_56,doc_2_microsoft-human-rights-report,Microsoft Human Rights Report December 2023,"Microsoft developed the Responsible AI Impact Assessment Template and a detailed guidance document to define how teams should assess the impact an AI system may have on people, organizations, and society.",policy,human_rights,governance_ai,claim_65,7,doc_2_microsoft-human-rights-report:p7,"Microsoft developed the Responsible AI Impact Assessment Template and a detailed guidance document to define how teams should assess the impact an AI system may have on people, organizations, and society.",1,HIGH,false,below_main_analysis_priority_cap,32,responsible_ai
