normalized_claim_id,document_id,document_name,claim_text,claim_type,topic,claim_family,original_claim_ids,page_numbers,source_locations,source_excerpts,group_size,evaluation_priority,main_analysis,exclusion_reason,analytical_value_score,analytical_value_reason
normalized_claim_32,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Tesla is committed to creating safe and secure workplaces and working environments.,statement,labor,governance_ai,claim_35,2,doc_2_2020-uk-modern-slavery-act-transparency-statement:p2,"Tesla is also committed to diversity, equity and inclusion (“DEI”) for our employees in our workplaces throughout the world.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_33,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,All of our recruitment procedures comply with the relevant local regulations and standards.,statement,labor,governance_ai,claim_36,2,doc_2_2020-uk-modern-slavery-act-transparency-statement:p2,All of our recruitment procedures comply with the relevant local regulations and standards;,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_35,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Child labour and the employment of children below the applicable minimum legal age is strictly forbidden at Tesla.,statement,labor,governance_ai,claim_38,2,doc_2_2020-uk-modern-slavery-act-transparency-statement:p2,Child labour and the employment of children below the applicable minimum legal age is strictly forbidden at Tesla.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_38,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Tesla publicly files with the SEC a Conflict Minerals Report annually.,statement,supply_chain,environmental,claim_41,2,doc_2_2020-uk-modern-slavery-act-transparency-statement:p2,"Annually, we publicly file with the SEC a Conflict Minerals Report (last published on May 28, 2021 for FY20)",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_39,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Tesla conducts audits to observe principles in action related to social and environmental responsibility.,statement,supply_chain,environmental,claim_42,2,doc_2_2020-uk-modern-slavery-act-transparency-statement:p2,"Throughout the year, Tesla, along with our partners and independent third parties, conduct audits to observe these principles in action.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_40,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla believes that there is minimal risk of, and we have found no evidence of Tesla causing, contributing to or being linked to modern slavery, child labour or human trafficking in our supply chain.",statement,supply_chain,environmental,claim_43,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"Tesla believes that there is minimal risk of, and we have found no evidence of Tesla causing, contributing to or being linked to modern slavery, child labour or human trafficking in our supply chain.",1,HIGH,false,below_main_analysis_priority_cap,26,supply_chain
normalized_claim_41,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla uses a combination of factors to prioritize reducing these risks based on external assessments, feedback from industry groups, as well as our own experience with suppliers.",statement,supply_chain,environmental,claim_44,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"Tesla uses a combination of factors to prioritize reducing these risks based on external assessments, feedback from industry groups, as well as our own experience with suppliers.",1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_42,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla is committed to continuously evaluating our supply chain to address any risks related to conflict minerals, modern slavery, child labour and human trafficking.",commitment,supply_chain,environmental,claim_45,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"§   Continuously evaluating our supply chain to address any risks related to conflict minerals, modern slavery, child labour and human trafficking;",1,HIGH,false,below_main_analysis_priority_cap,26,supply_chain
normalized_claim_43,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla requires its Tier 1 suppliers to certify that their materials incorporated into Tesla products comply with the applicable laws related to conflict minerals, modern slavery, child labour and human trafficking of the country or countries in which they are doing business.",commitment,supply_chain,environmental,claim_46,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"§   Requiring our Tier 1 suppliers to certify that their materials incorporated into Tesla products comply with the applicable laws related to conflict minerals, modern slavery, child labour and human trafficking of the country or countries in which they are doing business;",1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_44,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla disciplines contractors and appropriate parties who fail to meet the requirements of our Supplier Code of Conduct and Human Rights and Conflict Minerals Policy, including potential termination of contract.",commitment,supply_chain,environmental,claim_47,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"§   Disciplining contractors and appropriate parties who fail to meet the requirements of our Supplier Code of Conduct and Human Rights and Conflict Minerals Policy, including potential termination of contract;",1,HIGH,false,below_main_analysis_priority_cap,50,supplier; human_rights
normalized_claim_45,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla investigates if there is a reasonable basis to believe that a supplier may be engaging in modern slavery, child labour, human trafficking or use of conflict minerals.",commitment,supply_chain,environmental,claim_48,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"§   Investigating if Tesla has a reasonable basis to believe that a supplier may be engaging in modern slavery, child labour, human trafficking or use of conflict minerals;",1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_46,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla transitions away from purchasing goods or services from any supplier that is believed to be engaging in modern slavery, child labour, human trafficking or use of conflict minerals if the supplier does not take corrective actions.",commitment,supply_chain,environmental,claim_49,3,doc_2_2020-uk-modern-slavery-act-transparency-statement:p3,"§   Transitioning away from purchasing goods or services from any supplier that is believed to be engaging in modern slavery, child labour, human trafficking or use of conflict minerals if the supplier does not take corrective actions.",1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_48,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Tesla expanded the scope of its responsible sourcing team to better understand the potential risks of their sourcing decisions.,policy,supply_chain,environmental,claim_51,4,doc_2_2020-uk-modern-slavery-act-transparency-statement:p4,"During fiscal year 2020, Tesla expanded the scope of its responsible sourcing team to take a closer look at how we are sourcing our materials and to better understand the potential risks of those sourcing decisions.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_50,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Tesla continues to participate in cross-industry groups such as the Responsible Business Alliance and Global Battery Alliance.,policy,supply_chain,environmental,claim_53,4,doc_2_2020-uk-modern-slavery-act-transparency-statement:p4,"Continue to participate in cross-industry groups, such as the Responsible Business Alliance, Silicon Valley Conflict Minerals and Human Rights Forum, Global Battery Alliance and the Fair Cobalt Alliance;",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_51,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"Tesla audits its suppliers on environmental, social, and governance issues including forced labor policies.",policy,supply_chain,environmental,claim_54,4,doc_2_2020-uk-modern-slavery-act-transparency-statement:p4,"Continue to audit our suppliers on a range of environmental, social and governance issues including their policies on forced labour;",1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_52,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,Tesla encourages its suppliers to conduct responsible sourcing and reduce the risk of modern slavery in their own supply chains.,policy,supply_chain,environmental,claim_55,4,doc_2_2020-uk-modern-slavery-act-transparency-statement:p4,Encourage suppliers to conduct responsible sourcing and reduce the risk of modern slavery in their own supply chains;,1,HIGH,false,below_main_analysis_priority_cap,50,supply_chain; supplier
normalized_claim_53,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,This statement sets out our evaluation of risks of modern slavery in our business and the actions taken during the financial year to address these risks and prevent modern slavery and human trafficking in our operations and supply chains.,policy,supply_chain,environmental,claim_56,5,doc_2_2020-uk-modern-slavery-act-transparency-statement:p5,This statement sets out our evaluation of risks of modern slavery in our business and the actions taken during the financial year to address these risks and prevent modern slavery and human trafficking in our operations and supply chains.,1,HIGH,false,below_main_analysis_priority_cap,26,supply_chain
normalized_claim_54,doc_2_2020-uk-modern-slavery-act-transparency-statement,2020 uk modern slavery act transparency statement,"For purposes of compliance with the UK Modern Slavery Act 2015, this statement has been approved by the Tesla Motors Limited Board of Directors",policy,governance,governance_ai,claim_57,5,doc_2_2020-uk-modern-slavery-act-transparency-statement:p5,"For purposes of compliance with the UK Modern Slavery Act 2015, this statement has been approved by the Tesla Motors Limited Board of Directors and is signed by a director of that entity on the date indicated below.",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_55,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,"Current environmental, social and governance (ESG) reporting does not measure the scope of positive impact on the world.",statement,environment,environmental,claim_58,2,doc_3_2021-tesla-impact-report:p2,"Current environmental, social and governance (ESG) reporting does not measure the scope of positive impact on the world.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_57,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,It’s easy to see why some oil & gas companies rank higher than Tesla on “Environmental Impact.”,statement,environment,environmental,claim_61,2,doc_3_2021-tesla-impact-report:p2,"""Themoststrikingfeatureofthe[ESGrating]systemis howrarelyacompany’srecordonclimatechangeseemsto getinthewayofitsclimbuptheESGladder—orevento factoratall.""",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_58,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,"In 2021, the global fleet of Tesla vehicles, energy storage and solar panels enabled our customers to avoid emitting 8.4 million metric tons of CO2e.",statement,environment,environmental,claim_63,3,doc_3_2021-tesla-impact-report:p3,"In 2021, the global fleet of Tesla vehicles, energy storage and solar panels enabled our customers to avoid emitting 8.4 million metric tons of CO2e",1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_59,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,The 6.8 million metric tons of vehicle CO2e savings estimate is based on the net CO2e savings during the use-phase of a Tesla vehicle compared to an ICE vehicle with a real-world fuel economy of ~24 mpg (of which 0.9 million metric tons was avoided through annual renewables matching for the global Supercharger network and home charging in California).,statement,environment,environmental,claim_64,3,doc_3_2021-tesla-impact-report:p3,The 6.8 million metric tons of vehicle CO2e savings estimate is based on the net CO2e savings during the use-phase of a Tesla vehicle compared to an ICE vehicle with a real-world fuel economy of ~24 mpg (of which 0.9 million metric tons was avoided through annual renewables matching for the global Supercharger network and home charging in California),1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_60,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,"The 1.6 million metric tons of solar + storage CO2e savings estimate is based on CO2e avoided through generation of zero-emission electricity from Tesla solar panels, including energy stored and later dispatched from our energy storage products.",statement,environment,environmental,claim_65,3,doc_3_2021-tesla-impact-report:p3,"The 1.6 million metric tons of solar + storage CO2e savings estimate is based on CO2e avoided through generation of zero-emission electricity from Tesla solar panels, including energy stored and later dispatched from our energy storage products",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_61,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,"30,000 litres (~8,000 U.S. Gallons) of fuel burned per car",statement,environment,environmental,claim_66,4,doc_3_2021-tesla-impact-report:p4,"30,000 litres (~8,000 U.S. Gallons) of fuel burned per car",1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_62,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,70 tons of CO2e released into the atmosphere,statement,climate,environmental,claim_67,4,doc_3_2021-tesla-impact-report:p4,70 tons of CO2e released into the atmosphere,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_63,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Burned fossil fuel is extremely difficult to decarbonize as carbon capture is not economically viable today,statement,environment,environmental,claim_68,4,doc_3_2021-tesla-impact-report:p4,Burned fossil fuel is extremely difficult to decarbonize as carbon capture is not economically viable today,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_64,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,70 MWh of electricity charged per car,statement,environment,environmental,claim_69,4,doc_3_2021-tesla-impact-report:p4,70 MWh of electricity charged per car,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_65,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,"30 tons of CO2 released, assuming current global grid mix",statement,climate,environmental,claim_70,4,doc_3_2021-tesla-impact-report:p4,"30 tons of CO2 released, assuming current global grid mix",1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_66,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Production and lifetime use of EVs is possible to decarbonize using well-established technologies,commitment,environment,environmental,claim_71,4,doc_3_2021-tesla-impact-report:p4,Production and lifetime use of EVs is possible to decarbonize using well-established technologies,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_69,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Tesla has a Responsible Sourcing and Supplier Audit Program.,policy,supply_chain,environmental,claim_75,6,doc_3_2021-tesla-impact-report:p6,Responsible Sourcing and Supplier Audit Program,1,HIGH,false,below_main_analysis_priority_cap,24,supplier
normalized_claim_70,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Tesla conducts lifecycle analysis of EVs vs. ICE vehicles.,result,environment,environmental,claim_76,6,doc_3_2021-tesla-impact-report:p6,Lifecycle Analysis of EVs vs. ICE Vehicles,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_71,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Tesla focuses on battery recycling.,practice,environment,environmental,claim_77,6,doc_3_2021-tesla-impact-report:p6,Battery Recycling,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_72,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Each product we make must be continuously improved at each step of its lifecycle: from manufacturing to consumer use to recycling.,statement,social_impact,governance_ai,claim_80,7,doc_3_2021-tesla-impact-report:p7,Each product we make must be continuously improved at each step of its lifecycle: from manufacturing to consumer use to recycling.,1,HIGH,false,below_main_analysis_priority_cap,18,energy_attribute_certificate
normalized_claim_74,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,Climate change is reaching alarming levels globally due in large part to emissions from burning fossil fuels for transportation and electricity generation.,statement,climate,environmental,claim_83,9,doc_3_2021-tesla-impact-report:p9,Climate change is reaching alarming levels globally due in large part to emissions from burning fossil fuels for transportation and electricity generation.,1,HIGH,false,below_main_analysis_priority_cap,18,energy_attribute_certificate
normalized_claim_75,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,The world cannot reduce GHG emissions without addressing both energy generation and consumption.,statement,climate,environmental,claim_84,9,doc_3_2021-tesla-impact-report:p9,The world cannot reduce GHG emissions without addressing both energy generation and consumption.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_77,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,We are designing and manufacturing a complete energy and transportation ecosystem.,commitment,social_impact,governance_ai,claim_86,9,doc_3_2021-tesla-impact-report:p9,We are designing and manufacturing a complete energy and transportation ecosystem.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_78,doc_3_2021-tesla-impact-report,Tesla 2021 Impact Report,We both develop the technology behind this ecosystem and focus on the affordability of the products that comprise it.,commitment,social_impact,governance_ai,claim_87,9,doc_3_2021-tesla-impact-report:p9,We both develop the technology behind this ecosystem and focus on the affordability of the products that comprise it.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
