normalized_claim_id,document_id,document_name,claim_text,claim_type,topic,claim_family,original_claim_ids,page_numbers,source_locations,source_excerpts,group_size,evaluation_priority,main_analysis,exclusion_reason,analytical_value_score,analytical_value_reason
normalized_claim_37,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,Members of the LGBTQ+ community make up 10.0% of our U.S. workforce.,result,labor,governance_ai,claim_52,6,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p6,Members of the LGBTQ+ community make up 10.0%.,1,HIGH,false,below_main_analysis_priority_cap,3,specific_percentage
normalized_claim_38,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,"Underrepresented people make up 46.7% of our global workforce, up from 45.6% in 2021.",statement,labor,governance_ai,claim_53,7,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p7,"Underrepresented people make up 46.7% of our global workforce, up from 45.6% in 2021.",1,HIGH,false,below_main_analysis_priority_cap,6,specific_year; specific_percentage
normalized_claim_39,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,Women now represent 36.7% of our global leadership.,statement,labor,governance_ai,claim_55,7,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p7,Women now represent 36.7% of our global leadership.,1,HIGH,false,below_main_analysis_priority_cap,-17,specific_percentage; low_information
normalized_claim_41,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,The company spent more than $306 million with Black-owned businesses and $1.26 billion with U.S. certified diverse companies in 2021 — nearly double the spend the year before.,result,supply_chain,governance_ai,claim_57,7,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p7,The company spent more than $306 million with Black-owned businesses and $1.26 billion with U.S. certified diverse companies in 2021 — nearly double the spend the year before.,1,HIGH,false,below_main_analysis_priority_cap,3,specific_year
normalized_claim_42,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,"Under Jason's leadership, the company has spent a total of more than $3 billion with U.S. companies certified as minority, women, veteran, LGBTQ+, or disability-owned.",result,supply_chain,governance_ai,claim_59,8,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p8,"Under his leadership, the company has spent a total of more than $3 billion with U.S. companies certified as minority, women, veteran, LGBTQ+, or disability-owned.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_43,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,Meta partnered with some of Latin America’s biggest brands to create ad campaigns using two versions of the ads — with the second version featuring a protagonist from a traditionally underrepresented group.,practice,ethics,governance_ai,claim_60,8,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p8,Meta partnered with some of Latin America’s biggest brands to create ad campaigns using two versions of the ads — with the second version featuring a protagonist from a traditionally underrepresented group.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_44,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,Consumers were more likely to remember the ads with a diversity element and more likely to associate the messaging with the ad.,result,ethics,governance_ai,claim_61,8,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p8,Meta was able to compare the performance of the brands' advertisements after analyzing 60 campaigns across industries and found consumers were more likely to remember the ads with a diversity element and more likely to associate the messaging with the ad.,1,HIGH,false,below_main_analysis_priority_cap,18,diversity
normalized_claim_45,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report,Embracing Change Through Inclusion: Meta’s 2022 Diversity Report,"Meta collaborated with the Asian American Journalists Association’s Asia Chapter (AAJA-Asia) to survey more than 1,200 journalists in Asia on how DEI is reported in the news — and how diversity impacts newsroom staffing.",statement,ethics,governance_ai,claim_62,9,doc_3_meta_embracing-change-through-inclusion_2022-diversity-report:p9,"Meta collaborated with the Asian American Journalists Association’s Asia Chapter (AAJA-Asia), to survey more than 1,200 journalists in Asia on how DEI is reported in the news — and how diversity impacts newsroom staffing.",1,HIGH,false,below_main_analysis_priority_cap,18,diversity
normalized_claim_46,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta adopted its Human Rights Policy in March of 2021.,policy,human_rights,governance_ai,claim_64,2,doc_4_meta_human-rights-report-july-2022:p2,"In March of 2021, Meta adopted its Human Rights Policy",1,HIGH,false,below_main_analysis_priority_cap,9,human_rights; specific_year; low_information
normalized_claim_47,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta commits to reporting annually on how it is addressing human rights impacts.,commitment,human_rights,governance_ai,claim_65,2,doc_4_meta_human-rights-report-july-2022:p2,Meta adopted its Human Rights Policy in which we commit to reporting annually on how we are addressing our human rights impacts,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_48,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"This report covers Meta's learnings and progress from January 1, 2020 through December 31, 2021.",result,human_rights,governance_ai,claim_66,2,doc_4_meta_human-rights-report-july-2022:p2,"This is our first annual report, covering our learnings and progress from January 1, 2020 through December 31, 2021.",1,LOW,false,meta_or_reporting_claim_not_substantive,3,specific_year
normalized_claim_49,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta's salience assessments are complemented by an additional materiality assessment.,policy,human_rights,governance_ai,claim_67,2,doc_4_meta_human-rights-report-july-2022:p2,Our salience assessments are complemented by an additional materiality assessment included in Meta’s 2021 Sustainability Report.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_50,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,This report is inspired by Principle 15 of the UN Guiding Principles on Business and Human Rights.,policy,human_rights,governance_ai,claim_68,2,doc_4_meta_human-rights-report-july-2022:p2,This report is inspired by Principle 15 of the UN Guiding Principles on Business and Human Rights,1,LOW,false,meta_or_reporting_claim_not_substantive,26,human_rights
normalized_claim_51,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta recognizes its potential to impact human rights and has taken steps to demonstrate our commitment to human rights principles.,commitment,human_rights,governance_ai,claim_69,3,doc_4_meta_human-rights-report-july-2022:p3,Meta recognizes its potential to impact human rights and has taken steps to demonstrate our commitment to human rights principles.,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_52,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"We joined the Global Network Initiative, and made commitments in our Corporate Human Rights Policy to respect human rights as set out in the United Nations Guiding Principles on Business and Human Rights (UNGP) and other international human rights standards.",policy,human_rights,governance_ai,claim_70,3,doc_4_meta_human-rights-report-july-2022:p3,"We joined the Global Network Initiative, and made commitments in our Corporate Human Rights Policy to respect human rights as set out in the United Nations Guiding Principles on Business and Human Rights (UNGP) and other international human rights standards.",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_53,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,This report provides an update on our progress.,commitment,human_rights,governance_ai,claim_71,3,doc_4_meta_human-rights-report-july-2022:p3,This report provides an update on our progress.,1,LOW,false,meta_or_reporting_claim_not_substantive,-20,low_information
normalized_claim_54,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Our human rights policy helps ensure that Meta's human rights agenda.,policy,human_rights,governance_ai,claim_72,4,doc_4_meta_human-rights-report-july-2022:p4,Our human rights policy helps ensure that Meta's human rights agenda.,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_55,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Our strategy leverages incorporation of human rights principles into our decisions and actions,practice,human_rights,governance_ai,claim_73,4,doc_4_meta_human-rights-report-july-2022:p4,Our strategy leverages incorporation of human rights principles into our decisions and actions,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_56,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Our strategy supports the evolution of the business,practice,human_rights,governance_ai,claim_74,4,doc_4_meta_human-rights-report-july-2022:p4,supports the evolution of the business,1,LOW,false,too_short_or_low_information,-20,low_information
normalized_claim_57,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"We seek to translate human rights guidance into meaningful action, every day",commitment,human_rights,governance_ai,claim_75,4,doc_4_meta_human-rights-report-july-2022:p4,"We seek to translate human rights guidance into meaningful action, every day",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_58,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta’s platforms advance freedom of expression — which is interdependent with all fundamental human rights.,practice,human_rights,governance_ai,claim_76,5,doc_4_meta_human-rights-report-july-2022:p5,Meta’s platforms advance freedom of expression — which is interdependent with all fundamental human rights.,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_59,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,We manage risks related to balancing freedom of expression and other fundamental rights on our social media platforms through our Facebook Community Standards and Instagram Community Guidelines.,practice,human_rights,governance_ai,claim_77,5,doc_4_meta_human-rights-report-july-2022:p5,We manage risks related to balancing freedom of expression and other fundamental rights on our social media platforms through our Facebook Community Standards and Instagram Community Guidelines,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_60,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"During the reporting period, we updated our policies as part of our continuing effort to balance these rights in an increasingly dynamic world.",practice,human_rights,governance_ai,claim_78,5,doc_4_meta_human-rights-report-july-2022:p5,"During the reporting period, we updated our policies as part of our continuing effort to balance these rights in an increasingly dynamic world",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_61,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta further provides users with a path to disagree with content policy decisions.,practice,human_rights,governance_ai,claim_79,5,doc_4_meta_human-rights-report-july-2022:p5,Meta further provides users with a path to disagree with content policy decisions,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_62,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"On WhatsApp, and expanding to our other messaging apps, we offer end-to-end encryption.",practice,human_rights,governance_ai,claim_80,5,doc_4_meta_human-rights-report-july-2022:p5,"On WhatsApp, and expanding to our other messaging apps, we offer end-to-end encryption",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_63,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,We protect users from unlawful or overbroad government data requests via our Meta Data Policy.,practice,human_rights,governance_ai,claim_81,5,doc_4_meta_human-rights-report-july-2022:p5,We protect users from unlawful or overbroad government data requests via our Meta Data Policy,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_64,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,There are many legitimate and lawful reasons why governments request user data.,practice,human_rights,governance_ai,claim_82,5,doc_4_meta_human-rights-report-july-2022:p5,There are many legitimate and lawful reasons why governments request user data,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_65,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"We respond to such requests for information that are consistent with internationally recognized standards on human rights, including due process, and the rule of law.",policy,human_rights,governance_ai,claim_83,6,doc_4_meta_human-rights-report-july-2022:p6,"We respond to such requests for information that are consistent with internationally recognized standards on human rights, including due process, and the rule of law.",1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_66,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"If we determine that a government request is not consistent with applicable law or our policies, or unlawful (for example, overly broad, or legally deficient in any way), we do not provide governments with direct access or “back doors” to people’s information and we would challenge any order that sought to have us redesign our systems to undermine the encryption we provide to protect people’s data.",policy,human_rights,governance_ai,claim_84,6,doc_4_meta_human-rights-report-july-2022:p6,"If we determine that a government request is not consistent with applicable law or our policies, or unlawful (for example, overly broad, or legally deficient in any way), we do not provide governments with direct access or “back doors” to people’s information and we would challenge any order that sought to have us redesign our systems to undermine the encryption we provide to protect people’s data.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_67,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"Our Facebook Community Standards and Instagram Community Guidelines seek to protect freedom of expression and the salient risks to freedom of life, liberty, and security of the person.",policy,human_rights,governance_ai,claim_85,6,doc_4_meta_human-rights-report-july-2022:p6,"Our Facebook Community Standards and Instagram Community Guidelines seek to protect freedom of expression and the salient risks to freedom of life, liberty, and security of the person.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_68,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"We manage human trafficking and exploitation risks in our supply chain through our Code of Conduct, our Responsible Supply Chain program, and our membership in the Responsible Business Alliance and the Responsible Labor Initiative.",policy,supply_chain,governance_ai,claim_86,6,doc_4_meta_human-rights-report-july-2022:p6,"We manage human trafficking and exploitation risks in our supply chain through our Code of Conduct, our Responsible Supply Chain program, and our membership in the Responsible Business Alliance and the Responsible Labor Initiative.",1,HIGH,false,below_main_analysis_priority_cap,26,supply_chain
normalized_claim_69,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"We published a Parents Guide and other features to increase child and teen safety on Instagram, and continued our work to fight child exploitation on WhatsApp and Facebook and Instagram.",statement,human_rights,governance_ai,claim_87,7,doc_4_meta_human-rights-report-july-2022:p7,"We published a Parents Guide and other features to increase child and teen safety on Instagram, and continued our work to fight child exploitation on WhatsApp and Facebook and Instagram.",1,HIGH,false,below_main_analysis_priority_cap,14,safety
normalized_claim_70,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"Meta is committed to protecting the right to public participation, giving everyone a voice through our products, and empowering people to vote.",commitment,human_rights,governance_ai,claim_88,7,doc_4_meta_human-rights-report-july-2022:p7,"Meta is committed to protecting the right to public participation, giving everyone a voice through our products, and empowering people to vote.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_71,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"Over the last few years, Meta has made significant investments in teams and technologies to better protect free and fair elections.",statement,human_rights,governance_ai,claim_89,7,doc_4_meta_human-rights-report-july-2022:p7,"Over the last few years, Meta has made significant investments in teams and technologies to better protect free and fair elections",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_74,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"Users can challenge some decisions regarding removal of their account or content via the help center, and appeal up to the Oversight Board.",policy,human_rights,governance_ai,claim_93,9,doc_4_meta_human-rights-report-july-2022:p9,"Users can challenge some decisions regarding removal of their account or content via the help center, and appeal up to the Oversight Board.",1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_75,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,The Oversight Board consists of rights experts from a variety of cultural and professional backgrounds.,policy,human_rights,governance_ai,claim_94,9,doc_4_meta_human-rights-report-july-2022:p9,The Oversight Board consists of rights experts from a variety of cultural and professional backgrounds.,1,HIGH,false,below_main_analysis_priority_cap,0,generic_medium_value
normalized_claim_76,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,We are building on our existing work to protect human rights defenders and their accounts.,commitment,human_rights,governance_ai,claim_95,9,doc_4_meta_human-rights-report-july-2022:p9,We are building on our existing work to protect human rights defenders and their accounts.,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_77,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,"In November 2021, we launched the Human Rights Defender Fund and Journalist Safety Initiative.",commitment,human_rights,governance_ai,claim_96,9,doc_4_meta_human-rights-report-july-2022:p9,"In November 2021, we launched the Human Rights Defender Fund and Journalist Safety Initiative",1,HIGH,false,below_main_analysis_priority_cap,43,human_rights; safety; specific_year
normalized_claim_78,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Meta created a global Human Rights Policy Team tasked with guiding the implementation of the Human Rights Policy.,commitment,human_rights,governance_ai,claim_97,9,doc_4_meta_human-rights-report-july-2022:p9,Meta created a global Human Rights Policy Team and tasked it with guiding the implementation of the Human Rights Policy,1,HIGH,false,below_main_analysis_priority_cap,26,human_rights
normalized_claim_80,doc_4_meta_human-rights-report-july-2022,Meta Human Rights Report July 2022,Our Human Rights Policy laid a strong basis for action.,policy,human_rights,governance_ai,claim_99,10,doc_4_meta_human-rights-report-july-2022:p10,Our Human Rights Policy laid a strong basis for action.,1,HIGH,false,below_main_analysis_priority_cap,6,human_rights; low_information
