normalized_claim_id,claim_text,query_type,query_text,result_rank,title,url,snippet,source,source_quality_score,source_quality_label
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,criticism,Critiques of Amazon's human rights policies in supply chain,4,Amazon Corporate Social Responsibility (CSR) and Sustainability,https://www.thomasnet.com/insights/amazon-csr-sustainability/,"April 11, 2025 -Much of the criticism to date has been centered on Amazon’s policies regarding environmental sustainability, supply chain transparency, employee rights, and community outreach programs in its headquartered cities. In response to this critique, Amazon has steadily expanded its Corporate Social Responsibility (CSR) efforts and prioritized building a positive social and environmental impact into its business model.",,0.0,unknown
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,criticism,Critiques of Amazon's human rights policies in supply chain,5,Legal Opinion on the Responsibility of Amazon with Respect to Human Rights due Diligence Over Third-Party Supply Chains,https://globalrightscompliance.org/legal-opinion-on-the-responsibility-of-amazon-with-respect-to-human-rights-due-diligence-over-third-party-supply-chains/,"November 28, 2025 -Failure to address human rights risks in its marketplace supply chainscould result not only in reputational harm, but also in legal consequences, including the withdrawal of products linked to forced labour from the EU market.",,0.5,medium
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,criticism,Critiques of Amazon's human rights policies in supply chain,6,MDE 23/7237/2023 Amazon responses to ...,https://www.amnesty.org/en/wp-content/uploads/2023/10/MDE2372372023ENGLISH.pdf,concerns about human rights risks in connection with Amazon’s operations in the Kingdom of Saudi Arabia (“KSA”).Amazon does not tolerate violations to our long-established Supply Chain Standards or Global Human Rights,,0.5,medium
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,criticism,Critiques of Amazon's human rights policies in supply chain,7,Human Rights Impact Assessment,https://exchange.iccr.org/node/43220/text,"While human rights issues are addressed in Amazon’s Supplier Code of Conduct, Amazon describes specific audits and does not indicate that it performs Assessments.Audits do not comprehensively evaluate actual and potential risks to human rights of stakeholders throughout supply chains.",,0.5,medium
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,context,Amazon supply chain human rights risks context,1,WhyAmazonis Turning to AI forSupplychainTransparency,https://supplychaindigital.com/news/amazon-using-ai-identify-human-rights-risks,"Amazonis using AI to detecthumanrightsrisksacross its vast supplier network, reshapingsupplychaindue diligence through data-driven collaboration.",,0.0,unknown
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,context,Amazon supply chain human rights risks context,2,"For the Second Year in a Row,AmazonShareholders... - The Stranger",https://www.thestranger.com/news/2016/05/17/24093312/for-the-second-year-in-a-row-amazon-shareholders-vote-down-a-proposal-to-analyze-human-rights-risks,"""Amazoncould provide additional information regarding the policies the company has implemented to identify and assesshumanrightsrisksin its own operations and the relevant mechanisms it has implemented to ensure compliance with such policies,"" ISS wrote.",,0.0,unknown
normalized_claim_13,We are committed to establishing effective grievance mechanisms and remediation procedures to promote respect for human rights and expect every supplier in our supply chain to provide their workers access to effective grievance mechanisms.,context,Amazon supply chain human rights risks context,3,marketplacepulse.com/articles/amazons-supply-chain-as-a-service,https://www.marketplacepulse.com/articles/amazons-supply-chain-as-a-service,Amazon'sSupplyChainas a Service - Marketplace Pulse.,,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",verification,Amazon supplier human rights verification,1,The LGBTQRightsGroup That Helped LaunderAmazon’s Image,https://inthesetimes.com/article/amazon-human-rights-campaign-lgbtq-workers-amazon-labor-union,"HumanRightsCampaign gaveAmazona perfect score on workplace equality—whileAmazonwas donating to the organization. Sarah Lazare April 14, 2022. A worker cleans the wall of theHumanRightsCampaign building, June 17, 2016 in Washington, DC. Mark Wilson/Getty Images.",,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",contradiction,Amazon suppliers human rights controversies,1,"Articles On: Xinjiang,AmazonSuppliers,HumanRights, Uyghur, and...",https://www.hoover.org/research/articles-xinjiang-amazon-suppliers-human-rights-uyghur-and-solar-panels,"Amazonsupplierslinked to forced labor in China, watchdog group says by Louise Matsakis via NBC News on March 7, 2022. In Xinjiang, a new normal under a new chief — and also more of the same by Darren Byler via SupChina on March 2, 2022.",,0.5,medium
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",criticism,Critiques of Amazon's supply chain human rights policy,1,marketplacepulse.com/articles/amazons-supply-chain-as-a-service,https://www.marketplacepulse.com/articles/amazons-supply-chain-as-a-service,Amazon'sSupplyChainas a Service - Marketplace Pulse.,,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",criticism,Critiques of Amazon's supply chain human rights policy,2,Beyond 'Climate Pledge Arena': AreAmazon'sclimate goals for... ...,https://grist.org/climate/beyond-climate-pledge-arena-are-amazons-climate-goals-for-real/,"ACEJ and otherAmazoncriticssay that the company is using deceptive carbon accounting techniques to distract from its increasing emissions. They also faultAmazon’sClimate Pledge Fund for focusing on technocratic solutions to the climate crisis, rather than on environmental justice.",,1.0,high
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",criticism,Critiques of Amazon's supply chain human rights policy,3,SolvedAmazonSupplyChainAmazon'ssupplychain... | Chegg.com,https://www.chegg.com/homework-help/questions-and-answers/amazon-supply-chain-amazon-s-supply-chain-management-edge-companies-shopping-experience-co-q1707443,Amazon'ssupplychainmanagement has an edge over other companies because of the shopping experience the company offers. It also hassupplychainand fulfilment capabilities and popular pricing strategies. Another advantageofAmazonis that it manag…,,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",criticism,Critiques of Amazon's supply chain human rights policy,4,washingtonpost.com,https://www.washingtonpost.com/,"Biden visitsAmazonrainforest, a first for an American president.",,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",methodology,Amazon supplier human rights assessment methodology,1,Check out this page via the Business andHumanRightsCentre,https://www.business-humanrights.org/en/latest-news/usa-amazon-warehouse-worker-who-died-of-heart-attack-at-work-reportedly-left-on-the-floor-for-20-minutes-before-receiving-treatment/,"Explore the big challenges, opportunities, debates and frameworks for business andhumanrights. This section contains a selection of key portals curated by our global team.",,0.5,medium
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",methodology,Amazon supplier human rights assessment methodology,2,Telegram: Launch @Amznew43_bot,https://t.me/Amznew43_bot,"You can contact @Amznew43_botrightaway.If you have Telegram, you can launchAMAZONrightaway.",,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",methodology,Amazon supplier human rights assessment methodology,3,“The Air is Unbearable”: Health Impacts of... | HRW,https://www.hrw.org/report/2020/08/26/air-unbearable/health-impacts-deforestation-related-fires-brazilian-amazon,"Methodology. This report is a collaboration between theAmazonEnvironmental Research Institute (IPAM), the Institute for Health Policy Studies (IEPS), andHumanRightsWatch.",,0.5,medium
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",context,Amazon supply chain human rights compared to competitors,1,Amazon(company) - Wikipedia,https://en.wikipedia.org/wiki/Amazon_(company),"Supplychain.Amazonfirst launched its distribution network in 1997 with two fulfillment centers in Seattle and New Castle, Delaware.",,0.5,medium
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",context,Amazon supply chain human rights compared to competitors,2,SolvedAmazonSupplyChainAmazon'ssupplychain... | Chegg.com,https://www.chegg.com/homework-help/questions-and-answers/amazon-supply-chain-amazon-s-supply-chain-management-edge-companies-shopping-experience-co-q1707443,Postwriting questions and answers.AmazonSupplyChainAmazon'ssupplychainmanagement has an edge over other companies because of the shopping experience the company offers. It also hassupplychainand fulfillment capabilities and popular pricing strategies.,,0.0,unknown
normalized_claim_2,"We require all suppliers of goods and services for Amazon to respect human rights, including providers, vendors, selling partners, contractors, and subcontractors.",context,Amazon supply chain human rights compared to competitors,3,AAmazonabriu a suasupplychainao... -SupplyChainMagazine,https://www.supplychainmagazine.pt/2026/05/14/a-amazon-abriu-a-sua-supply-chain-ao-mundo-e-nao-e-para-vendedores-do-marketplace/,"O que mudou, em maio de 2026, foi outra coisa: ela decidiu abrir essa infraestrutura a qualquer empresa, em qualquer setor, independentemente de vender na plataformaAmazon. O serviço chama-seAmazonSupplyChainServices (ASCS).",,0.0,unknown
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",verification,Amazon human rights impact assessment methodology,1,(PDF)Amazon’s Echo: The AdverseHumanRightsImpactof the...,https://www.academia.edu/32381714/Amazon_s_Echo_The_Adverse_Human_Rights_Impact_,"In this paper, I examine the possiblehumanrightsviolations emerging fromAmazon’s flagship IoT device, theAmazonEcho. I analyze how this highly successful consumer product could potentially have negativeimpactson data privacy and digital.",,1.0,high
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",verification,Amazon human rights impact assessment methodology,2,“The Air is Unbearable”: HealthImpactsof... | HRW,https://www.hrw.org/report/2020/08/26/air-unbearable/health-impacts-deforestation-related-fires-brazilian-amazon,"Methodology. This report is a collaboration between theAmazonEnvironmental Research Institute (IPAM), the Institute for Health Policy Studies (IEPS), andHumanRightsWatch.",,0.5,medium
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",contradiction,Amazon criticized human rights record,1,CriticismofAmazon- Wikipedia,https://en.wikipedia.org/wiki/Criticism_of_Amazon,"Amazonhas beencriticizedon many issues, including anti-competitive business practices, its treatment of workers, offering counterfeit or plagiarized products, objectionable content of its books, and its tax and subsidy deals with governments.[1].",,0.5,medium
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",contradiction,Amazon criticized human rights record,2,WorkersCriticizeAmazonon Climate Despite Risk to Jobs,https://www.voanews.com/a/silicon-valley-technology_workers-criticize-amazon-climate-despite-risk-jobs/6183217.html,"Amazon, which relies on fossil fuels to power the planes, trucks and vans that ship packages all over the world, has an enormous carbon footprint. And its workers have been vocal incriticizingsome of the company's practices.",,0.0,unknown
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",contradiction,Amazon criticized human rights record,3,washingtonpost.com,https://www.washingtonpost.com/,"Biden visitsAmazonrainforest, a first for an American president.",,0.0,unknown
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",criticism,Amazon's approach to addressing adverse human rights impacts,1,(PDF)Amazon’sEcho: TheAdverseHumanRightsImpactof the...,https://www.academia.edu/32381714/Amazon_s_Echo_The_Adverse_Human_Rights_Impact_of_the_Internet_of_Things,"I also examineAmazon’shumanrightspolicies regarding the protection of users’ data. By comparingAmazonto other Internet companies that have released IoT products, I provide evidence thatAmazon’sprivacy policies have been inadequately implemented.",,1.0,high
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",methodology,Amazon human rights impact assessment process,1,(PDF)Amazon’s Echo: The AdverseHumanRightsImpactof the...,https://www.academia.edu/32381714/Amazon_s_Echo_The_Adverse_Human_Rights_Impact_,"In this paper, I examine the possiblehumanrightsviolations emerging fromAmazon’s flagship IoT device, theAmazonEcho. I analyze how this highly successful consumer product could potentially have negativeimpactson data privacy and digital.",,1.0,high
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",methodology,Amazon human rights impact assessment process,2,“The Air is Unbearable”: HealthImpactsof... | HRW,https://www.hrw.org/report/2020/08/26/air-unbearable/health-impacts-deforestation-related-fires-brazilian-amazon,"The 50-page report, “The Air is Unbearable: HealthImpactsof Deforestation-Related Fires in the BrazilianAmazon,” uses official health and environmental data to estimate that 2,195 hospitalizations due to respiratory illness are attributable to the 2019 fires.",,0.5,medium
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",methodology,Amazon human rights impact assessment process,3,HumanRightsImpactAssessment- MATERIALITY,https://materiality.pl/en/services/consulting/human-rights-impact-assessment/,HumanRightsImpactAssessment. Analysis of circularity potential.The HRIA will identify priority areas of the organization'simpactonhumanrights. Theassessmentis an important element of the implementation of due diligenceprocesses.,,0.0,unknown
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",context,Amazon's role in addressing global human rights issues,1,AmazonCountries Pledge Greater CooperationinAddressing...,https://newsroom.wcs.org/News-Releases/articleType/ArticleView/articleId/20889/Amazon-Countries-Pledge-Greater-Cooperation-in-Addressing-Environmental-and-Human-Rights-Issues.aspx,"The “Belem Declaration,” signed by theAmazonCooperation Treaty Organization, willaddressdeforestation, wildfires, food security, and a host of otherissues.",,0.5,medium
normalized_claim_8,"We’re committed to identifying, assessing, prioritizing, and addressing adverse human rights impacts connected to our business.",context,Amazon's role in addressing global human rights issues,2,tm223357-5_def14a - block - 26.5626073s,https://www.sec.gov/Archives/edgar/data/1018724/000110465922045572/tm223357-5_def14a.htm,"workforce affect shareholder value,Amazonmust urgentlyaddresstheseissues.Amazonrecently enacted itsGlobalHumanRightsPrinciples, which states the Company’s commitment to the UN Guiding Principles on Business andHumanRights.",,1.0,high
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,verification,Amazon human rights officer team verification,1,"How to ContactAmazon: Customer Service, Phone... - Business Insider",https://www.businessinsider.com/guides/tech/how-to-contact-amazon-customer-service-phone-email-chat,"ContactingAmazoncustomer service can help you resolve any issues with your order, whether you need to initiate a return or exchange, make changes, or troubleshoot other problems you encounter. Thankfully,Amazonmakes getting in touch with customer service a breeze.",,0.0,unknown
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,contradiction,Amazon human rights controversies,1,Controversialclothes hook spy cameras for sale onAmazon,https://www.bbc.com/news/technology-67652317,"Spy cameras disguised as clothes hooks are for sale onAmazon, despite the firm being sued over the gadgets. One clothes hook camera listing seen by the BBC features a picture of the device positioned in a bathroom.",,0.0,unknown
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,contradiction,Amazon human rights controversies,2,HumanRightsControversiesby Luke McNamara | Open Library,https://openlibrary.org/books/OL12290580M/Human_Rights_Controversies,"HumanRightsControversies: The Impact of Legal Form (Glasshouse). August 21, 2007, Routledge Cavendish. Paperback in English - 1 edition.Imported fromamazon.com record.",,0.5,medium
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,criticism,Critiques of Amazon's human rights approach,1,The LGBTQRightsGroup That Helped LaunderAmazon’sImage,https://inthesetimes.com/article/amazon-human-rights-campaign-lgbtq-workers-amazon-labor-union,"HumanRightsCampaign gaveAmazona perfect score on workplace equality—whileAmazonwas donating to the organization. Sarah Lazare April 14, 2022. A worker cleans the wall of theHumanRightsCampaign building, June 17, 2016 in Washington, DC. Mark Wilson/Getty Images.",,0.0,unknown
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,criticism,Critiques of Amazon's human rights approach,2,"Stop blaming young people for being unemployed, saysAmazon'sUK...",https://www.bbc.com/news/articles/c0l2x5351n4o,"Boumphrey told the BBCAmazonpays more than £1bn of ""direct tax"", which it said included corporation tax, business rates, national insurance contributions, and digital services tax. Last year, the company's net sales figure for the UK was over £25bn.",,0.0,unknown
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,criticism,Critiques of Amazon's human rights approach,3,Is It Okay to UseAmazon?. Can you be a moral person if you | Medium,https://medium.com/@Nick_Cassella/is-it-okay-to-use-amazon-14fdea6108a7,"Slavery is not equivalent to usingAmazon. And anAmazonuser is nowhere near as immoral as a monarch allowing slavery. If someone has total authority to end an injustice, but does not, they should bear far more moral burden than a less empowered person.",,0.0,unknown
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,criticism,Critiques of Amazon's human rights approach,4,sites.lsa.umich.edu/mje/2023/05/01/the-history-of-amazon-and-its-rise...,https://sites.lsa.umich.edu/mje/2023/05/01/the-history-of-amazon-and-its-rise-to-success/,"The BeginningofAmazonOn July 5, 1994,Amazonwas officially founded...",,1.0,high
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,methodology,Amazon human rights due diligence methodology,1,HowAmazonUses AI to StrengthenHumanRightsDueDiligence,https://aimagazine.com/news/how-amazon-uses-ai-to-strengthen-human-rights-due-diligence,"Amazonis using technology to identify potentialhumanrightsissues. Its machine learning (ML) system sifts through millions of data points, including historical audits, government reports and news signals, to flag supplier sites that could be high-risk.",,0.0,unknown
normalized_claim_7,Our human rights officer directs a central team that works across the company to conduct human rights due diligence and integrate respect for human rights into business decisions.,methodology,Amazon human rights due diligence methodology,2,Wyden Asks US Corporation About Possible Ties toAmazon...,https://www.commondreams.org/news/wyden-lear-amazon-deforestation-forced-labor,"As part of his ongoing effort to rid auto supply chains ofhumanrightsand environmental abuses, the Oregon Democrat wants leather car seat manufacturer Lear to explain its sourcing practices.If so, how does Lear evaluate the validity of suppliers'duediligencemethodology?",,0.5,medium
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",contradiction,Amazon human rights risks ignored or unaddressed,1,HowAmazonis Using AI to IdentifyHumanRightsRisks,https://sustainabilitymag.com/news/how-amazon-is-using-ai-to-identify-human-rights-risks,"She explained thathumanrightsissues often remain hidden because information is ""incomplete, inconsistent, or siloed across owners, countries and systems"". Without shared data standards and trusted collaboration mechanisms, efforts to addressriskremain siloed and reactive.",,0.0,unknown
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",contradiction,Amazon human rights risks ignored or unaddressed,2,Hundreds ofAmazonemployees call for Jeff Bezos and... | The Verge,https://www.theverge.com/2021/5/25/22453784/amazon-employees-support-palestine-sever-business-contracts,"Many feel their CEOs are choosing toignoreIsraelihumanrightsabuses because the situation is fraught. The result, according to multiple sources, is that Muslims in tech feel undervalued andignored. Read the entire letter fromAmazonemployees below",,1.0,high
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",contradiction,Amazon human rights risks ignored or unaddressed,3,The LGBTQRightsGroup That Helped LaunderAmazon’s Image,https://inthesetimes.com/article/amazon-human-rights-campaign-lgbtq-workers-amazon-labor-union,"HumanRightsCampaign gaveAmazona perfect score on workplace equality—whileAmazonwas donating to the organization. Sarah Lazare April 14, 2022. A worker cleans the wall of theHumanRightsCampaign building, June 17, 2016 in Washington, DC. Mark Wilson/Getty Images.",,0.0,unknown
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",contradiction,Amazon human rights risks ignored or unaddressed,4,C ONSULTATION DRAFT,https://rankingdigitalrights.org/wp-content/uploads/2019/07/Human-rights-risk-scenarios_-Amazon-and-Alibaba.pdf,"C ONSULTATION DRAFT.Humanrightsriskscenarios:Amazonand Alibaba.This document in turn should be read before the list of Best Practices for Business andHumanRights:Amazonand Alibaba. , which are based on theRiskScenarios o. utlined below.",,0.5,medium
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",criticism,Critics of Amazon's human rights policies,1,CriticismofAmazon- Wikipedia,https://en.wikipedia.org/wiki/Criticism_of_Amazon,"Amazonhas beencriticizedon many issues, including anti-competitive business practices, its treatment of workers, offering counterfeit or plagiarized products, objectionable content of its books, and its tax and subsidy deals with governments.[1].",,0.5,medium
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",criticism,Critics of Amazon's human rights policies,2,The LGBTQRightsGroup That Helped LaunderAmazon’sImage,https://inthesetimes.com/article/amazon-human-rights-campaign-lgbtq-workers-amazon-labor-union,"HumanRightsCampaign gaveAmazona perfect score on workplace equality—whileAmazonwas donating to the organization. Sarah Lazare April 14, 2022. A worker cleans the wall of theHumanRightsCampaign building, June 17, 2016 in Washington, DC.",,0.0,unknown
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",criticism,Critics of Amazon's human rights policies,3,Venezuela’s new mining law could spell disaster for theAmazon...,https://news.mongabay.com/2026/04/venezuelas-new-mining-law-could-spell-disaster-for-the-amazon-critics-warn/,"In those cases, the government could reserve certain mining activities for the state.Criticssaid thepolicywould give the government too much power over the sector and could result in a lack of oversight for environmental andhumanrightsabuses.",,0.0,unknown
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",criticism,Critics of Amazon's human rights policies,4,Amazonfires three employees who werecriticsofits labor practices,https://www.cnbc.com/2020/04/14/amazon-fires-two-employees-who-were-critics-of-its-labor-practices.html,"Amazonfired two employees late last week who were outspokencriticsofthe company's labor practices, including, most recently, its treatment of warehouse workers during the coronavirus outbreak.",,0.0,unknown
normalized_claim_6,"We develop policies through an established process that involves engaging with internal and external stakeholders, assessing human rights risks, and monitoring evolving international and human rights standards, regulations, and industry best practices.",criticism,Critics of Amazon's human rights policies,5,washingtonpost.com,https://www.washingtonpost.com/,"Biden visitsAmazonrainforest, a first for an American president.",,0.0,unknown
